distance_mm,cases,original_dice,filtered_dice,dice_change,original_iou,filtered_iou,iou_change,original_false_positive_voxels,filtered_false_positive_voxels,original_false_negative_voxels,filtered_false_negative_voxels,removed_voxels,cases_dice_improved,cases_dice_worsened
5.0,15,0.9692405866891645,0.9801327523753758,0.010892165686211326,0.9413962419807451,0.9616927558866178,0.02029651390587277,15101.8,8541.866666666667,4472.666666666667,4476.4,6563.666666666667,12,0
10.0,15,0.9692405866891645,0.980076576786198,0.010835990097033451,0.9413962419807451,0.9615829575406567,0.020186715559911726,15101.8,8584.6,4472.666666666667,4473.6,6518.133333333333,11,0
15.0,15,0.9692405866891645,0.9800752004599277,0.010834613770763269,0.9413962419807451,0.9615802897761944,0.02018404779544948,15101.8,8586.066666666668,4472.666666666667,4472.666666666667,6515.733333333334,11,0
20.0,15,0.9692405866891645,0.980074522691681,0.010833936002516571,0.9413962419807451,0.9615789890116938,0.020182747030948918,15101.8,8586.466666666667,4472.666666666667,4472.666666666667,6515.333333333333,11,0
30.0,15,0.9692405866891645,0.9800240564626681,0.010783469773503574,0.9413962419807451,0.9614821870317166,0.020085945050971728,15101.8,8616.266666666666,4472.666666666667,4472.666666666667,6485.533333333334,11,0
40.0,15,0.9692405866891645,0.9799765976888506,0.010736010999686055,0.9413962419807451,0.9613912662096499,0.0199950242289049,15101.8,8644.466666666667,4472.666666666667,4472.666666666667,6457.333333333333,11,0
